Accession,Gene Symbol,Description,candidate_group,high_confidence,Ribosome density change (log2),RNA-seq mRNA change upon Lin28a KD (log2),mean_CLIP_enrichment,CLIP-seq FDR,total_binding_site_count,binding_site_count,dominant_binding_region,5UTR_site_count,CDS_site_count,3UTR_site_count,is_ER_or_protein_folding,is_membrane_or_transmembrane,is_secretory_or_extracellular,is_Golgi_or_trafficking,is_lysosome_or_endosome,is_receptor_or_signaling,is_transporter_or_channel,is_adhesion_or_ECM,is_other_or_unclear,is_adhesion_or_ECM,ER_membrane_core,ER_membrane_broad
NM_001160319,Ubr4,E3 ubiquitin-protein ligase UBR4,Not_candidate,False,-0.13155339356835,0.313275041936,-0.5608021433773357,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_026791,Fbxw9,F-box and WD-40 domain protein 9,Not_candidate,False,-0.131890313294267,0.705405620411,-2.574348990408643,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_010227,Flna,filamin-A,Not_candidate,False,-0.132075442159935,0.140908483102,1.1875945765503235,0.263722434423329,84,84,CDS,0,81,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_026630,Gtsf1l,gametocyte-specific factor 1-like,Not_candidate,False,-0.132228696089506,-8.31205413153e-05,-3.638846639716133,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_134012,Mbtd1,MBT domain-containing protein 1,Not_candidate,False,-0.132915850552437,-0.554660619219,0.7379121672057143,0.524344668006268,43,43,3UTR,1,19,23,False,False,False,False,False,False,False,False,True,False,False,False
NM_011172,Prodh,"proline dehydrogenase 1, mitochondrial precursor",Not_candidate,False,-0.133556238837168,0.265687242136,-1.1162244473391902,0.999999999990223,3,3,CDS,0,2,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_009342,Dynlt1b,dynein light chain Tctex-type 1,Not_candidate,False,-0.133570143328527,0.0118048031292,-1.2800768732377257,0.999999999990223,2,2,tie,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_024233,Rexo2,"oligoribonuclease, mitochondrial precursor",Not_candidate,False,-0.133879793917848,-0.277190684463,0.2267067254798482,0.88091138602412,7,7,CDS,0,5,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_029282,Tti1,TEL2-interacting protein 1 homolog,Not_candidate,False,-0.134016189340218,-0.136679591042,-1.6572037254805565,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_134002,Csnk1g2,casein kinase I isoform gamma-2 isoform 1,Not_candidate,False,-0.134093709490155,0.290735394017,-1.4357375552945266,0.999999999990223,11,11,CDS,3,5,3,False,False,False,False,False,True,False,False,False,False,False,False
NM_011480,Srebf1,sterol regulatory element-binding protein 1 precursor,Not_candidate,False,-0.134545386239358,0.0891551420501,-0.1916965959077313,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_001195498,Dclk2,serine/threonine-protein kinase DCLK2 isoform 4,Not_candidate,False,-0.134834025816422,0.200276561218,-2.435894327002923,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_146078,Ubr2,E3 ubiquitin-protein ligase UBR2 isoform 1,Not_candidate,False,-0.134862125171149,-0.269564631447,-0.068819299800847,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_027098,Mrpl30,"39S ribosomal protein L30, mitochondrial precursor",Not_candidate,False,-0.135441805988096,0.20090319937,-2.3620127509343867,0.999999999990223,7,7,CDS,1,6,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_001177602,Ak4,"adenylate kinase isoenzyme 4, mitochondrial",Not_candidate,False,-0.135859419577199,1.02875156732,-0.626115565618594,0.999999999990223,17,17,3UTR,0,5,12,False,False,False,False,False,True,False,False,False,False,False,False
NM_028761,Parn,poly(A)-specific ribonuclease PARN,Not_candidate,False,-0.136001843721235,-0.217727140901,-0.7434221784545271,0.999999999990223,13,13,CDS,0,11,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_027250,2010305A19Rik,sel1 repeat-containing protein 1,Not_candidate,False,-0.136102026052744,-0.173469332062,0.7940277352806113,0.482581808538636,6,6,CDS,0,4,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_009296,Supt4h1,transcription elongation factor SPT4 1,Not_candidate,False,-0.136895482311198,0.0436982162573,-1.7464177667992231,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_027384,Tet1,methylcytosine dioxygenase TET1,Not_candidate,False,-0.137297291430748,0.320758817098,1.3276838621772369,0.204426481179291,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_153103,Kif1c,kinesin-like protein KIF1C,Not_candidate,False,-0.137369054193406,0.147430562051,-1.1436584630250763,0.999999999990223,9,9,CDS,0,8,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_027968,Fbxo30,F-box only protein 30,Not_candidate,False,-0.137457576524977,-0.135233644695,1.0414678678192306,0.341231249478807,23,23,CDS,0,13,10,False,False,False,False,False,False,False,False,True,False,False,False
NM_145453,Zcchc9,zinc finger CCHC domain-containing protein 9,Not_candidate,False,-0.137993508076326,-0.580200253623,-0.4028266511485199,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_001085440,Smcr8,Smith-Magenis syndrome chromosomal region candidate gene 8 protein homolog isoform 1,Not_candidate,False,-0.138034548014173,-0.0962666928801,-1.1759563807451334,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_011187,Psmb7,proteasome subunit beta type-7 precursor,Not_candidate,False,-0.138392452429348,0.0179140975479,-1.325218397228047,0.999999999990223,10,10,CDS,0,10,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_028283,Uaca,uveal autoantigen with coiled-coil domains and ankyrin repeats,Not_candidate,False,-0.138512178603183,-0.207775048481,1.268395971723837,0.227544680343335,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_017478,Copg2,coatomer subunit gamma-2,Not_candidate,False,-0.138841360938277,-0.0731475603019,-0.5974310249591883,0.999999999990223,14,14,CDS,0,13,1,False,False,False,True,False,False,False,False,False,False,True,True
NM_025842,Vps28,vacuolar protein sorting-associated protein 28 homolog,Not_candidate,False,-0.139048085624429,0.473500950129,-1.7635026505893634,0.999999999990223,0,0,none,0,0,0,False,False,False,True,True,False,False,False,False,False,True,True
NM_007604,Capza2,F-actin-capping protein subunit alpha-2,Not_candidate,False,-0.139083289850456,-0.460933542291,-0.0916275366796053,0.999999999990223,16,16,CDS,1,12,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_170592,Mettl11a,alpha N-terminal protein methyltransferase 1A,Not_candidate,False,-0.13909066322541,0.129575153122,-1.91434316593108,0.999999999990223,2,2,CDS,0,2,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_054043,Msi2,RNA-binding protein Musashi homolog 2,Not_candidate,False,-0.139394403450361,0.253384248332,1.5391180578983932,0.13764066225183,48,48,3UTR,0,6,42,False,False,False,False,False,False,False,False,True,False,False,False
NM_152824,Rbm17,splicing factor 45,Not_candidate,False,-0.139575347548418,-0.0847831859529,0.6615674516445237,0.5670816866496,21,21,CDS,1,18,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_028447,Prrc1,protein PRRC1,Not_candidate,False,-0.139885072698832,-0.170003498909,-0.89509711027986,0.999999999990223,23,23,3UTR,0,8,15,False,False,False,False,False,False,False,False,True,False,False,False
NM_023305,Ubap1,ubiquitin-associated protein 1,Not_candidate,False,-0.140093427648025,0.104618009796,-0.928931096263372,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_207161,BC048355,deoxyribonucleoside 5'-monophosphate N-glycosidase,Not_candidate,False,-0.140159521800542,-0.125917616073,-1.16933348546877,0.999999999990223,8,8,3UTR,0,3,5,False,False,False,False,False,False,False,False,True,False,False,False
NM_001199084,Wnk1,serine/threonine-protein kinase WNK1 isoform 5,Not_candidate,False,-0.140541361813257,0.291005894788,-0.1721791379728113,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_001025093,Atf2,cyclic AMP-dependent transcription factor ATF-2 isoform 1,Not_candidate,False,-0.140610756507157,-0.309801264318,0.7499717152576882,0.513056358688378,21,21,3UTR,2,5,14,False,False,False,False,False,False,False,False,True,False,False,False
NM_028399,Ccnt2,cyclin T2,Not_candidate,False,-0.141223325657345,-0.0998700726805,-0.9646065981652434,0.999999999990223,13,13,3UTR,0,6,7,False,False,False,False,False,False,False,False,True,False,False,False
NM_001164118,Serpinb6a,serpin B6 isoform b,Not_candidate,False,-0.141263929642899,-0.0634869024306,-1.1993818756138166,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_025428,Zdhhc12,probable palmitoyltransferase ZDHHC12 isoform a,Not_candidate,False,-0.141622812282047,0.573002283597,-0.5967115517438953,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_025454,Ing5,inhibitor of growth protein 5,Not_candidate,False,-0.141858494655889,0.069641289465,-0.6180238230679413,0.999999999990223,20,20,3UTR,0,5,15,False,False,False,False,False,False,False,False,True,False,False,False
NM_001042743,Mast2,microtubule-associated serine/threonine-protein kinase 2 isoform 1,Not_candidate,False,-0.142387887364521,0.0689613846943,-1.209362367538217,0.999999999990223,5,5,CDS,0,5,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_001199105,Trp53inp1,tumor protein p53-inducible nuclear protein 1 isoform 2,Not_candidate,False,-0.142498074725256,-0.222491320154,1.1800008242546534,0.271037953889188,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_011966,Psma4,proteasome subunit alpha type-4,Not_candidate,False,-0.142545445112726,-0.689993478761,-0.3147837963995063,0.999999999990223,16,16,CDS,0,11,5,False,False,False,False,False,False,False,False,True,False,False,False
NM_015822,Fbxl3,F-box/LRR-repeat protein 3,Not_candidate,False,-0.143203706794137,-0.10154045159,-0.3794420305844057,0.999999999990223,7,7,CDS,0,4,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_013917,Pttg1,securin isoform 2,Not_candidate,False,-0.143329625411443,-0.399906133429,-2.129355412517517,0.999999999990223,4,4,CDS,0,4,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_027355,Rnf168,E3 ubiquitin-protein ligase RNF168,Not_candidate,False,-0.143724334927336,-0.321136338355,-0.2349449459316914,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_019800,Acp6,lysophosphatidic acid phosphatase type 6 precursor,Not_candidate,False,-0.143789972496306,0.200681923152,-1.16514197386418,0.999999999990223,13,13,CDS,1,12,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_008065,Gabpa,GA-binding protein alpha chain,Not_candidate,False,-0.143945370789441,-0.266857427239,0.7187048179442512,0.534554108255752,44,44,3UTR,0,21,23,False,False,False,False,False,False,False,False,True,False,False,False
NM_025819,1200016B10Rik,transcriptional protein SWT1,Not_candidate,False,-0.144070761880828,0.288294272542,-1.383572568490721,0.999999999990223,2,2,tie,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_001145826,Specc1l,cytospin-A isoform a,Not_candidate,False,-0.144121762141948,-0.113005061223,-0.0351358147269687,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_008296,Hsf1,heat shock factor protein 1,Not_candidate,False,-0.144992005823886,0.0414004351535,-1.82961222932986,0.999999999990223,3,3,CDS,0,3,0,True,False,False,False,False,False,False,False,False,False,True,True
NM_024216,Gpn3,GPN-loop GTPase 3,Not_candidate,False,-0.145603537606027,-0.063458355854,-1.4937666173867563,0.999999999990223,3,3,CDS,0,2,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_001110208,Akt2,RAC-beta serine/threonine-protein kinase,Not_candidate,False,-0.145666240285062,0.396610879288,-2.119104444409924,0.999999999990223,7,7,CDS,0,4,3,False,False,False,False,False,True,False,False,False,False,False,False
NM_172707,Ppp1cb,serine/threonine-protein phosphatase PP1-beta catalytic subunit,Not_candidate,False,-0.145668768950519,-0.392622384485,-0.1761187173781533,0.999999999990223,30,30,3UTR,0,12,18,False,False,False,False,False,False,False,False,True,False,False,False
NM_008784,Igbp1,immunoglobulin-binding protein 1,Not_candidate,False,-0.145691619901389,0.104992233501,1.037041738341012,0.344876826765667,9,9,CDS,0,8,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_177821,Ep300,histone acetyltransferase p300,Not_candidate,False,-0.145871803469761,0.131066528411,-0.6688029983024842,0.999999999990223,24,24,CDS,0,19,5,False,False,False,False,False,False,False,False,True,False,False,False
NM_001033157,5730507C01Rik,zinc finger protein-like isoform 2,Not_candidate,False,-0.146556624434049,-1.27186511241,,,30,30,tie,0,15,15,False,False,False,False,False,False,False,False,True,False,False,False
NM_027395,Basp1,brain acid soluble protein 1,Not_candidate,False,-0.146573822404907,0.347658128014,-1.3983411502098966,0.999999999990223,6,6,CDS,1,3,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_013890,Fbxw2,F-box/WD repeat-containing protein 2 isoform 1,Not_candidate,False,-0.14819226987303,-0.0116861250784,0.1625518872988453,0.923483290201745,10,10,CDS,0,8,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_024459,Ppp3r1,calcineurin subunit B type 1,Not_candidate,False,-0.148302743176924,-0.317337988812,1.3299903194052567,0.206536261563811,26,26,3UTR,1,6,19,False,False,False,False,False,False,False,False,True,False,False,False
NM_025494,Atp6v1c1,V-type proton ATPase subunit C 1,Not_candidate,False,-0.148322830432557,-0.0216599022445,-0.3150147972869406,0.999999999990223,14,14,CDS,1,12,1,False,False,False,False,False,False,True,False,False,False,False,True
NM_017462,Polg,DNA polymerase subunit gamma-1,Not_candidate,False,-0.14860428302372,0.0996595767852,-0.6370173041888431,0.999999999990223,19,19,CDS,1,14,4,False,False,False,False,False,False,False,False,True,False,False,False
NM_019710,Smc1a,structural maintenance of chromosomes protein 1A,Not_candidate,False,-0.148725099566398,-0.41180739181,-0.0171144662341027,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_153783,Paox,peroxisomal N(1)-acetyl-spermine/spermidine,Not_candidate,False,-0.148831720683147,-0.761925259244,-0.994928139493422,0.999999999990223,4,4,tie,0,2,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_134034,Smek2,serine/threonine-protein phosphatase 4 regulatory subunit 3B,Not_candidate,False,-0.149071135635171,-0.568473157543,0.8191622777356796,0.475581773798581,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_028487,Gpbp1,vasculin isoform 2,Not_candidate,False,-0.149286668975862,-0.525283051689,0.389695850006199,0.761989330051909,21,21,CDS,4,11,6,False,False,False,False,False,False,False,False,True,False,False,False
NM_025558,Cyb5b,cytochrome b5 type B precursor,Not_candidate,False,-0.149463898336582,-0.333770096253,-0.88093260627946,0.999999999990223,18,18,3UTR,0,4,14,False,False,False,False,False,False,False,False,True,False,False,False
NM_025928,Pmf1,polyamine-modulated factor 1,Not_candidate,False,-0.14989113718083,0.180039406198,-1.8502649661217727,0.999999999990223,3,3,CDS,1,2,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_017476,Akap8l,A-kinase anchor protein 8-like,Not_candidate,False,-0.150090187740527,-0.142442995306,-1.177585493239276,0.999999999990223,8,8,CDS,0,8,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_009733,Axin1,axin-1 isoform 2,Not_candidate,False,-0.150889409075337,0.0245268009853,-1.49655710860986,0.999999999990223,6,6,CDS,0,5,1,False,False,False,False,False,False,False,False,True,False,False,False
