Accession,Gene Symbol,CLIP-seq p-value,CLIP-seq FDR,RNA-seq reads (for normalization),CLIP-seq reads (35L33G),"CLIP-seq enrichment (35L33G, log2)",CLIP-seq reads (2J3),"CLIP-seq enrichment (2J3, log2)",CLIP-seq reads (polyclonal),"CLIP-seq enrichment (polyclonal, log2)",Ribosome density change (log2),Ribosome occupancy change (log2),RPF  reads (siLuc),RNA-seq short tag alignment reads (siLuc),RPF  reads (siLin28a),RNA-seq short tag alignment reads (siLin28a),"RNA-seq reads (untreated, RPKM)","RNA-seq reads (siLuc, RPKM)","RNA-seq reads (siLin28a, RPKM)",RNA-seq mRNA change upon Lin28a KD (log2),Description
NM_009579,Slc30a1,9.53607747505858e-05,0.0110307772590705,753.0,4822.0,2.67729438149323,4852.0,2.68624043149553,5290.0,2.81090398913867,1.01783027454558,0.640171519523527,27.7192602991162,27.6750369705283,43.2008673701874,21.3010786700236,17.2399857081,13.4162720557,17.2399857081,-0.359405414974,zinc transporter 1
NM_017367,Ccni,0.00921207884215769,0.163796807737501,723.0,1745.0,1.26999195654623,1980.0,1.45216727780628,2298.0,1.66694486363497,1.01760726858436,0.61241540811807,10.3652758059018,86.0298292112425,15.8466063715971,64.9642092771603,23.8068113279,18.8236395789,23.8068113279,-0.337232128784,cyclin-I
NM_010560,Il6st,0.00123793529216986,0.049403262930768,1401.0,5258.0,1.90730214747007,5565.0,1.98915455932098,5435.0,1.95505910675676,1.01668518314567,0.830245725845778,96.6994625243403,34.0348689959125,171.930500502295,29.9088844070875,33.1741296969,29.9790215217,33.1741296969,-0.145643295613,interleukin-6 receptor subunit beta precursor
NM_001033242,Cln5,0.0389935830641596,0.360396345542022,465.0,903.0,0.955992817760907,841.0,0.853490278412115,1062.0,1.18973973687682,1.01642048782978,0.652653897985213,34.4847931915649,29.8307766924432,54.2120744291481,23.1824806578176,23.2345173055,21.0168017815,23.2345173055,-0.144074274541,ceroid-lipofuscinosis neuronal protein 5 homolog precursor
NM_008514,Lrp6,0.000262757876130281,0.0208084025750865,1455.0,7210.0,2.30818898645402,7561.0,2.37675749378853,8070.0,2.47073707951068,1.01432058972332,1.10985875520804,14.9576639713419,21.7531963459052,32.2823059168596,23.2425050172082,17.3540489565,18.7958990061,17.3540489565,0.114511410162,low-density lipoprotein receptor-related protein 6 precursor
NM_027439,Atp6ap2,0.000597779641436924,0.0330867817666297,629.0,2459.0,1.96523458183932,2876.0,2.191141487352,3032.0,2.26732176423689,1.01336926755209,0.836623206456038,131.583431326203,47.6862175492181,234.990273971974,42.1878127505332,35.4777965975,35.3466288223,35.4777965975,-0.00532873903085,renin receptor precursor
NM_175628,A2m,0.0260662169294245,0.284847011126417,538.0,1138.0,1.0794105689556,1187.0,1.14017765804826,1257.0,1.22277474412678,1.00281502627793,2.06616338825178,46.7941893516609,19.6963707187673,195.960745910462,41.1610042910456,20.9069984299,44.3300850476,20.9069984299,1.08066686466,alpha-2-macroglobulin-P precursor
NM_146034,Ctage5,0.00791573851299398,0.146569294948332,600.0,1685.0,1.48816764023089,1738.0,1.5328210365954,1705.0,1.5051807506071,0.997221522614885,0.652402425953743,38.0830545047028,40.8546206146064,59.8583131244103,32.1692022178653,33.5581810297,27.2166581178,33.5581810297,-0.301176214909,cutaneous T-cell lymphoma-associated antigen 5 homolog isoform 1
NM_026404,Slc35a4,0.998355327192697,0.999999999990223,422.0,64.0,-2.70214604009149,91.0,-2.20095189706293,65.0,-2.68011973376149,0.996453323120924,1.26449210469776,3.28789447941054,28.6934783310438,7.89892379138073,34.5518186426867,9.97556941548,10.8756003067,9.97556941548,0.123438475422,probable UDP-sugar transporter protein SLC35A4
NM_028523,Dcbld2,0.0148215747253882,0.206536261563811,668.0,1621.0,1.27769570357581,1613.0,1.27056246263631,1813.0,1.43909633988706,0.992498018565458,1.02614457771543,10.125418183947,17.1829632141171,20.6211682913511,17.5884141745587,11.3628270041,11.7313266534,11.3628270041,0.0456489622921,"discoidin, CUB and LCCL domain-containing protein 2 precursor"
NM_026129,Erp29,0.525060596719226,0.999999999990223,1329.0,1056.0,-0.331450869005868,1037.0,-0.357619802030671,977.0,-0.443519875436318,0.989538114336784,0.64492196949202,234.90086843641,131.223871116835,367.303849586525,103.341092559094,131.946548816,113.653383063,131.946548816,-0.215137143383,endoplasmic reticulum resident protein 29 precursor
NM_010330,Emb,0.0067844717791925,0.134838102252484,1155.0,3354.0,1.53717136858686,3510.0,1.60274059838007,3300.0,1.51376174072185,0.9888410185688,0.399808069209934,215.219678914083,63.0890510467731,283.946291208286,41.9408674719708,41.3777489834,26.2447488297,41.3777489834,-0.654822175399,embigin precursor
NM_145537,Edem2,0.128105510607059,0.681079404669167,430.0,591.0,0.457909306539851,612.0,0.508199204601683,633.0,0.556794971050309,0.984506004490236,0.791076256624765,21.2946260737165,29.2340321327436,36.8474722550632,25.5658692687947,26.1837364656,24.3245617702,26.1837364656,-0.105837704765,"ER degradation enhancer, mannosidase alpha-like 2 precursor"
NM_029570,Atp11b,0.00316059772201093,0.0852972750333297,1315.0,3977.0,1.5958837870985,4590.0,1.80264894297712,4695.0,1.83527291937481,0.983333328826577,0.81234143240182,14.1344670080479,38.157663218957,24.8209599800016,33.8928493124022,36.8819526018,33.538920406,36.8819526018,-0.136689994223,"ATPase, class VI, type 11B"
NM_010578,Itgb1,0.00078760969486602,0.0386559922092962,740.0,3071.0,2.05163276841532,3331.0,2.16884295305971,2991.0,2.0135647275818,0.979444222912698,0.625771317621176,104.61274605606,31.8716671073859,161.421188058109,24.9424222724562,25.1029638123,21.2480454771,25.1029638123,-0.239489411647,integrin beta-1 precursor
NM_025359,Tspan13,0.0606984144873002,0.456457397477543,317.0,486.0,0.614895006797986,537.0,0.758579407272268,686.0,1.11128333353374,0.978674532532726,0.691745553686246,85.1377554221347,49.5720662223318,137.517623097908,40.6314940484556,24.9743306977,21.3841238007,24.9743306977,-0.222940251831,tetraspanin-13
NM_001161413,Slc3a2,0.0640570618839247,0.47071195724126,2123.0,3864.0,0.863684648008056,3664.0,0.78702943221702,3717.0,0.807743004115327,0.975784456438448,0.392147842491351,462.541692443576,134.694307143911,607.014616152999,89.8787685225113,97.4906178337,64.5061769539,97.4906178337,-0.595070350013,4F2 cell-surface antigen heavy chain isoform a
NM_025523,Ndufc1,0.116645961570613,0.645132960130991,303.0,469.0,0.628589433121414,334.0,0.140089771901549,550.0,0.857980995127572,0.973125851880124,0.452829143253956,280.119437068586,151.127266822958,383.405554159551,105.370226148267,88.2147077587,66.3861120169,88.2147077587,-0.409600707447,"NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial precursor"
NM_030254,Tusc3,0.0178576201041608,0.227811894637342,312.0,761.0,1.2836283405607,759.0,1.27983676139832,735.0,1.23354310912439,0.972415579400288,1.01656459125417,43.2157267142615,27.5986920409545,87.4295523950187,28.4563161543063,25.1990765465,26.6284376192,25.1990765465,0.079290783541,tumor suppressor candidate 3 precursor
NM_145426,Mfap3,0.0447748604677226,0.386061296913906,859.0,1652.0,0.942678159702853,1653.0,0.943550669581814,1704.0,0.987363174322074,0.968049988410789,0.732676197344024,55.7463378797411,25.7330400905393,92.6347332465364,21.8593138351691,14.9343029551,15.2819331014,14.9343029551,0.0329788423529,microfibril-associated glycoprotein 3 precursor
NM_198710,Sypl,0.0177717511296804,0.227544680343335,463.0,1050.0,1.1795659588346,1227.0,1.4041138502426,1079.0,1.21883460192325,0.966212229685931,0.540237562281111,91.6423229784093,25.4791815781126,133.267361780808,18.965064389648,8.58022545337,7.73741806907,8.58022545337,-0.147354058263,synaptophysin-like protein 1 isoform 2
NM_025813,Mfsd1,0.000167867562873014,0.0158550143098869,929.0,5320.0,2.51639478218756,5119.0,2.46084118889196,5474.0,2.5575563433805,0.961315607317394,0.675863286778837,67.0672860356065,37.1952496883901,107.143506306024,30.5181193848615,34.5446136752,25.3796469212,34.5446136752,-0.443285782833,major facilitator superfamily domain-containing
NM_012060,Bcap31,0.0915033392422748,0.570234187348195,1024.0,1486.0,0.53678073765961,1553.0,0.600362594014901,1845.0,0.848778643252965,0.96109866957663,0.272953683445959,273.496190887432,110.32214737715,330.459718236964,68.4715918223974,90.3595083908,60.799666504,90.3595083908,-0.570837827821,B-cell receptor-associated protein 31
NM_013649,Ryk,0.245674414976629,0.923409310764658,608.0,714.0,0.231501013759419,685.0,0.171766348266479,650.0,0.0962153152593029,0.951432898113004,0.819080956375401,6.38545333069461,30.0062518494576,11.2657386473707,27.3759907613124,20.5557476015,20.23476847,20.5557476015,-0.0225947126781,tyrosine-protein kinase RYK isoform 1
NM_007469,Apoc1,0.712081043048223,0.999999999990223,84.0,61.0,-0.455194625750826,34.0,-1.28010791919273,55.0,-0.602036014080097,0.94962436228029,0.417503723203729,63.5892201126113,33.5831909305288,84.9306880814813,23.2240354038925,23.2060668762,18.9089570453,23.2060668762,-0.294026177744,apolipoprotein C-I precursor
NM_181391,Chchd7,0.283640681392653,0.981605382236522,218.0,219.0,0.00657265392348611,254.0,0.219566377257684,219.0,0.00657265392348611,0.94772593862265,0.876676074153943,32.2134364369465,34.2913016230174,59.1483795963102,32.6434333106778,36.9934047714,29.8778098927,36.9934047714,-0.307267710369,coiled-coil-helix-coiled-coil-helix
NM_011405,Slc7a7,0.258589031467384,0.947730181187867,995.0,1064.0,0.0966357830451196,1187.0,0.254317188732684,1025.0,0.042813083538973,0.946981909996888,-0.0141290959380283,96.5790704604702,50.0685287250764,95.6378357142966,25.7182603120361,45.2771781498,23.9927060002,45.2771781498,-0.913370454929,Y+L amino acid transporter 1
NM_028065,Cnpy3,0.0567369934192469,0.440835733774451,540.0,993.0,0.877617257735471,999.0,0.886299500835271,970.0,0.843842701592377,0.939299207053458,0.81317921902737,63.2938371002985,49.3474883049941,111.212284427382,45.2167301731911,35.6642423683,37.5723199598,35.6642423683,0.0749870012281,protein canopy homolog 3 precursor
NM_001083882,1600012H06Rik,0.144033482615763,0.721569198797704,293.0,390.0,0.411352452470987,392.0,0.418713157422242,416.0,0.504231228608299,0.938285915465929,0.865136227651189,25.9587845696192,29.1391357005821,47.2842286894431,27.6985105286515,15.6298695113,12.9942996671,15.6298695113,-0.264567801844,UPF0669 protein C6orf120 homolog precursor
NM_026400,Dnajb11,0.000111199156328956,0.0121555338250289,583.0,4008.0,2.77920214327075,4049.0,2.79388163377933,3408.0,2.54530832525992,0.938011787360047,0.428637447153963,131.737957127934,84.0334381638818,177.314255695559,59.035762553536,44.8208174992,33.7295226703,44.8208174992,-0.409101362056,dnaJ homolog subfamily B member 11 precursor
NM_025823,Pcyox1,0.0454863547745444,0.38752454323091,515.0,1081.0,1.06825752840356,1009.0,0.968912322215903,902.0,0.807354922057604,0.937542450797372,0.447399152298309,62.4933391114721,21.5799655871377,85.2146560022052,15.3639509774792,15.7126962747,12.5673842488,15.7126962747,-0.319964741377,prenylcysteine oxidase precursor
NM_024207,Derl1,0.0800765972388929,0.534421419166181,602.0,1050.0,0.801532762062093,916.0,0.604763731694969,1024.0,0.765394002492723,0.929223146940322,0.482322640680954,113.703934598074,51.3964972309812,158.843363867676,37.705357645789,16.8868463085,14.0352080732,16.8868463085,-0.265124913865,derlin-1
NM_021610,Gpa33,0.0566941608470147,0.440835638912399,1625.0,2703.0,0.733767894207156,3083.0,0.923475507840006,3135.0,0.94759830204018,0.928297200023208,1.32124688299499,180.320462855171,82.8175481343062,450.588348047382,108.745679210241,77.3603031843,97.7038913013,77.3603031843,0.336434718328,cell surface A33 antigen precursor
NM_011197,Ptgfrn,0.00305008375283588,0.0839588562445065,1449.0,4852.0,1.7428239598619,4616.0,1.67090283214706,5269.0,1.86175006162228,0.923948886199291,1.76052348709883,47.8965688840898,31.4287783487127,162.283655250947,56.125671313861,27.9760009981,50.793261169,27.9760009981,0.858137179978,prostaglandin F2 receptor negative regulator precursor
NM_001048250,2810008M24Rik,0.352471312152843,0.999999999990223,373.0,328.0,-0.184950686152395,358.0,-0.0590544260645854,386.0,0.0492952962567735,0.920047114199554,0.355639992755959,48.547182683642,46.2283817555706,62.1186969766608,31.2611692481451,36.9606852828,24.9652123115,36.9606852828,-0.564203103915,UPF0542 protein C5orf43 homolog
NM_010634,Fabp5,0.0439424846570644,0.382407336893049,79.0,155.0,0.963474123974886,179.0,1.16992500144231,133.0,0.74416109557041,0.918866677764409,0.100667302791869,206.030642623193,113.988593451552,220.920335886383,64.6485577282413,6.02853895875,2.79252934133,6.02853895875,-1.08321158312,"fatty acid-binding protein, epidermal"
NM_026911,Spcs1,0.420697983205246,0.999999999990223,285.0,207.0,-0.459431618637297,276.0,-0.046129170729201,266.0,-0.0991754050908355,0.916250154750192,0.568312125378057,113.599234842459,65.6820877433873,168.443556616606,51.6068278889335,18.8829158373,19.3516176431,18.8829158373,0.0351885261703,signal peptidase complex subunit 1
NM_030018,Tmem50b,0.17047024767364,0.781385218076639,288.0,380.0,0.398721504992643,438.0,0.603151447034679,299.0,0.0538930079952019,0.914935225383797,0.704533610106501,35.5939659749836,25.816109958923,58.0045591715065,22.3127759653468,14.208447999,12.087856621,14.208447999,-0.231422761829,transmembrane protein 50B
NM_146035,Mgat2,0.14284997872255,0.718086196752275,299.0,427.0,0.512648295905266,339.0,0.18057224564182,470.0,0.650764559116902,0.912845905956672,0.743224279293997,19.2968976218225,18.1718166004227,32.3013217913142,16.156122873878,14.8299249105,15.1621533466,14.8299249105,0.0317516177556,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
NM_011508,Eif1,0.94092063734881,0.999999999990223,1334.0,570.0,-1.22527709121207,443.0,-1.58820816022481,455.0,-1.54973401241017,0.910212294455759,0.315214028350159,1261.2408087076,654.412663690473,1569.23104674526,433.250796106997,49.0475728332,46.4219378003,49.0475728332,-0.0792089790994,eukaryotic translation initiation factor 1
NM_153592,Erlin2,0.0198219030966659,0.242021963716793,719.0,1703.0,1.24285652389616,1637.0,1.18586654531133,1759.0,1.28950661719498,0.908500292368109,0.553253335649926,40.853169158745,23.7242428364365,59.9475724907927,18.5460903376381,23.0672349902,17.1180174443,23.0672349902,-0.428166834546,erlin-2
NM_028121,Adpgk,0.706149750728156,0.999999999990223,839.0,521.0,-0.686339521096238,493.0,-0.765878286081444,516.0,-0.700225047351188,0.903438109382808,0.539923536681025,49.2118344280205,39.2907567130881,71.5488625711549,30.5394775298251,37.89692641,29.8708195613,37.89692641,-0.342324187638,ADP-dependent glucokinase precursor
NM_009642,Agtrap,0.616539030959511,0.999999999990223,1097.0,774.0,-0.502609838843598,709.0,-0.628987124613154,777.0,-0.497035994019006,0.90043880944754,1.03858519918507,234.283153148212,91.02012159196,481.267304618876,100.166758190328,32.5724505766,46.9236973994,32.5724505766,0.525313313025,type-1 angiotensin II receptor-associated protein
NM_134086,Slc38a1,0.00810978443601972,0.149089697801469,2213.0,5955.0,1.42768853180054,6319.0,1.51326933628291,6480.0,1.54956121193692,0.899818024479702,0.555478257496616,108.224647387547,51.4960687925683,159.052975063067,40.5618241341064,31.0625735822,27.3693235882,31.0625735822,-0.181992998715,sodium-coupled neutral amino acid transporter 1
NM_016898,Cd164,0.0021991644993542,0.0702211598729148,1823.0,6321.0,1.79327530573975,6230.0,1.77235798740106,6953.0,1.93073733756288,0.895230572275671,0.942907467743433,524.688548026023,71.4519136330005,1008.66050556181,73.8526426615868,75.3495347924,65.1854894321,75.3495347924,-0.208749636144,sialomucin core protein 24
NM_001168470,Tmem93,0.30499392761761,0.999999999990223,865.0,1046.0,0.273822512204083,842.0,-0.0388343937846426,776.0,-0.156452426319014,0.891920904823875,0.56434994148005,108.033169456107,73.2416113555172,159.750923692046,58.3645585180518,73.9490131428,53.9833766228,73.9490131428,-0.453295281576,transmembrane protein 93
NM_001114328,Ccpg1,0.00425531914359411,0.102501576662761,466.0,1438.0,1.62357213703063,1625.0,1.79983280236536,1387.0,1.57151311286859,0.890787623905045,1.01746728315278,36.6896270930391,24.4714862718709,74.2730860971145,26.7174327085004,24.671461286,25.62272775,24.671461286,0.0543646637454,cell cycle progression protein 1 isoform 1
NM_009201,Slc1a5,0.536075402207846,0.999999999990223,486.0,430.0,-0.176233902993244,356.0,-0.447997698053242,319.0,-0.605849867194979,0.889952865517715,0.510365959373374,42.1390153103243,20.3560847472433,60.0232967960136,15.6468603180203,20.4205073407,15.9291219733,20.4205073407,-0.356370998795,neutral amino acid transporter B(0)
NM_013825,Ly75,0.0201187419965379,0.243604927982403,1975.0,4665.0,1.23960336039952,4625.0,1.22718231905151,4627.0,1.22780591752281,0.88925070294798,1.30695235123651,192.143485383185,52.5658753261098,475.398191147914,70.217380859454,57.7575683406,78.1998924182,57.7575683406,0.436504634876,lymphocyte antigen 75 precursor
NM_027652,Ept1,0.0161915634912853,0.216243678843766,1299.0,3142.0,1.27363064888293,3292.0,1.34089088867953,3161.0,1.28232574444255,0.888093799183003,0.398793196409354,105.735732144414,32.5608254522427,139.402477103523,23.1953669728025,23.3401733518,15.8872765758,23.3401733518,-0.55205904185,ethanolaminephosphotransferase 1
NM_007763,Crip1,0.957254121470595,0.999999999990223,146.0,74.0,-0.970853654340483,43.0,-1.74024072619906,24.0,-2.55581615506164,0.883440000764459,1.17301194389094,119.744305114334,67.9528600076358,270.001793177597,83.0572563526122,49.0811826338,74.5274228866,49.0811826338,0.601599439235,cysteine-rich protein 1
NM_177730,Impad1,0.000216345360364633,0.0187166007138983,694.0,3465.0,2.3181867715493,3797.0,2.45015502253862,3981.0,2.51840833810963,0.879575752796493,0.849454605418919,23.2802986014907,24.000536263517,41.9468992189336,23.5046385324399,20.7144730888,17.2908778704,20.7144730888,-0.25925627764,inositol monophosphatase 3
NM_080556,Tm9sf2,0.0112699296400327,0.180442069628391,1179.0,2993.0,1.34328736180921,3274.0,1.47270804706297,3123.0,1.40460759389277,0.878757796184242,0.711838652192549,204.269696959747,49.4694416508485,334.571336334263,44.0645500089209,39.8444967366,37.2971021384,39.8444967366,-0.0950702712307,transmembrane 9 superfamily member 2 precursor
NM_010493,Icam1,0.265619059695786,0.958218962190455,1243.0,1399.0,0.170440341701726,1283.0,0.0456587169917004,1370.0,0.140242085648623,0.878587089804504,0.814661746640696,282.994098185668,66.592929108861,497.754277088513,63.7066358736473,68.758517545,63.5129617824,68.758517545,-0.114314362337,intercellular adhesion molecule 1 precursor
NM_133728,Asnsd1,0.2412814867861,0.917957467281191,2015.0,2083.0,0.0478596387785919,2124.0,0.0759672024125098,2658.0,0.399388138357751,0.877692753975996,0.252108380241931,7.37333024177788,104.135699622352,8.78124047343281,67.4963017729918,96.2259437919,59.2369956508,96.2259437919,-0.698992534163,asparagine synthetase domain-containing protein
NM_019683,Ankrd49,0.67141629255399,0.999999999990223,275.0,197.0,-0.479167836698559,179.0,-0.616671360448494,147.0,-0.899071091149219,0.87444310209062,0.230544772774425,14.2409190608282,33.6824885104071,16.7085556721442,21.5561630055614,22.5993723173,14.8131966865,22.5993723173,-0.606062868095,ankyrin repeat domain-containing protein 49
NM_138667,Tab2,0.0945267570475032,0.578915800497174,1089.0,1691.0,0.634401433455661,1649.0,0.598137889468889,1763.0,0.694522425893231,0.874205772087546,0.600095136482202,2.39512005784789,28.5970065018808,3.630562554876,23.6485790421847,25.0791193273,22.8263097771,25.0791193273,-0.135223666638,TGF-beta-activated kinase 1 and MAP3K7-binding
NM_026219,Uqcrb,0.717989759259116,0.999999999990223,194.0,65.0,-1.56293619439115,113.0,-0.774440299584868,173.0,-0.164386817900882,0.872565889544104,0.469454132661651,685.168288215125,323.442110651275,948.67406894249,244.595144728203,19.1488723984,17.3854105029,19.1488723984,-0.138622268593,cytochrome b-c1 complex subunit 7
NM_178794,Zrsr2,0.280946740587225,0.977929021054346,261.0,251.0,-0.0561430780375337,301.0,0.204981737787628,281.0,0.106128350861343,0.872103525868391,0.0117260343177971,15.2847201852546,42.8753124486861,15.409458609622,23.6160829392747,11.6947892448,7.80460500234,11.6947892448,-0.577384362813,U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2 isoform 2
NM_022721,Fzd5,0.0143342252917196,0.203056691169599,3065.0,7438.0,1.27875100068004,7888.0,1.36348474057104,7899.0,1.36549495629305,0.870269197632221,1.40546901457471,89.1484472043434,39.8520532375608,236.157702121429,57.7513180324038,38.9293627795,50.2759970997,38.9293627795,0.368176580876,frizzled-5 precursor
NM_025661,Ormdl3,0.0254184832241606,0.280776056644564,340.0,765.0,1.16757265290078,692.0,1.02308361311304,822.0,1.27112069139745,0.869465289395401,0.487899436410846,52.1690327751588,30.7947684108424,73.1619294169193,23.6381876150106,18.1189644895,19.8639251725,18.1189644895,0.131954438472,ORM1-like protein 3
NM_008720,Npc1,0.00758413313868644,0.143791253522609,951.0,2696.0,1.50232204292766,2808.0,1.56102314581845,2694.0,1.50125179433192,0.867528599457555,1.05910901457375,90.0845545179595,20.7991545457379,187.704168429763,23.7529269676417,20.1858425953,24.7223067548,20.1858425953,0.291163964638,Niemann-Pick C1 protein precursor
NM_021495,Pvrl3,7.28668170081325e-05,0.00882545742469088,390.0,2690.0,2.78290187833306,3051.0,2.96451444952717,2916.0,2.89924487359082,0.867099929565111,0.524844920464172,25.8326658845269,22.896816041944,37.1674949442915,18.0611779268589,21.8714374733,17.4556819684,21.8714374733,-0.323691220379,poliovirus receptor-related protein 3 isoform alpha
NM_020585,Golga7,0.874818471740146,0.999999999990223,341.0,138.0,-1.29891144216239,173.0,-0.974909019037169,151.0,-1.16992500144231,0.866524937154257,0.232860495648652,119.016309154722,67.2864377126933,139.863525801487,43.368612944366,11.5267485425,14.0447588939,11.5267485425,0.282819886398,Golgin subfamily A member 7
NM_021436,Tmeff1,0.00357314556590782,0.0912792397047667,1432.0,4834.0,1.75447728010205,4819.0,1.74999453685517,4477.0,1.64381591859045,0.865932182230835,1.12574003475056,91.9915069939336,108.658279202679,200.737842106693,130.09864689043,76.7487250076,90.4208650469,76.7487250076,0.236229047084,tomoregulin-1 precursor
NM_029478,Tmem49,0.000884787123800023,0.0406646582121484,620.0,2623.0,2.0791025463976,2478.0,1.99709309786624,2557.0,2.04235109066115,0.864792549158629,0.257457985249214,99.9622846092512,50.2312120660165,119.491977775016,32.972185656302,23.9282259332,17.5699138548,23.9282259332,-0.44343512804,vacuole membrane protein 1
NM_009984,Ctsl,0.138088717849904,0.70657224168229,2465.0,3679.0,0.577532966541536,3259.0,0.4026991647156,3284.0,0.413720570806853,0.861645721553656,0.378298393218118,777.235354175084,263.142512720849,1010.25663366626,188.230056784785,161.264400274,115.672770939,161.264400274,-0.479026350703,cathepsin L1 preproprotein
NM_009735,B2m,0.474986350641994,0.999999999990223,137.0,88.0,-0.632791025811771,135.0,-0.0210616155278295,115.0,-0.250543461650597,0.861409722365208,0.543092767921025,167.210744705207,36.8631492447438,243.641572963306,29.5644281540846,23.855187628,16.3802350455,23.855187628,-0.539601294592,beta-2-microglobulin precursor
NM_011626,Tmem165,0.0149808985983608,0.206724370704016,664.0,1627.0,1.29167445387769,1705.0,1.35919140092973,1650.0,1.3119138745247,0.860782241236498,0.500143576207009,103.949407366594,60.6390810065355,147.021292447595,47.2269126068469,45.5092916122,35.7450825385,45.5092916122,-0.347552548713,transmembrane protein 165 precursor
NM_007395,Acvr1b,0.0112339920116453,0.18042737560045,478.0,1355.0,1.50125961740016,1125.0,1.23310926634404,1349.0,1.49486184620201,0.85691922357329,0.940654419801769,29.565059053988,21.343688591658,56.7471358603439,22.6191500501778,19.3908060293,20.0459464803,19.3908060293,0.047695833071,activin receptor type-1B precursor
NM_010684,Lamp1,0.0487700697069508,0.406219957631924,3142.0,5726.0,0.865637331326342,6009.0,0.935222718799796,6228.0,0.986858300287669,0.854712881198602,0.856253040009572,734.256041910949,160.974878433783,1329.24604797623,161.146820012179,142.674785498,146.717188221,142.674785498,0.040279660533,lysosome-associated membrane glycoprotein 1
NM_011631,Hsp90b1,0.000385394688473428,0.0251809901234001,7119.0,31508.0,2.14581482201705,35048.0,2.29942413628759,36238.0,2.34759399906477,0.853481236367716,0.510342522664603,2013.96616560351,432.417110658615,2868.6699068583,340.884947981408,454.955280023,366.727544283,454.955280023,-0.310939842423,endoplasmin precursor
NM_175507,Tmem20,0.0170782293802459,0.22255743224004,791.0,1867.0,1.23792211963005,1891.0,1.25633975325978,2022.0,1.35292398447867,0.853352898514334,0.763798520874211,71.3235164471146,33.8040451581478,121.104146254482,31.7694809432369,28.0579191488,28.2833421768,28.0579191488,0.0115037549585,solute carrier family 35 member G1
NM_001033474,Atxn7l3b,0.451232026242664,0.999999999990223,448.0,371.0,-0.271412823633115,416.0,-0.106668061296483,348.0,-0.363488408531494,0.84813784143679,0.243118453905196,27.4612501870646,29.6857131259382,32.5017130682757,19.5172444956867,17.2098798431,15.0994909105,17.2098798431,-0.187572707175,putative ataxin-7-like protein 3B
NM_013814,Galnt1,0.00473316013267677,0.107154278458488,349.0,1170.0,1.74231424866888,955.0,1.44965569614842,1154.0,1.72246602447109,0.845997239042958,0.917178691390487,15.1945520336515,18.9297252878414,28.6936765371419,19.8871277583066,11.6444145858,14.4045337395,11.6444145858,0.304529117321,polypeptide N-acetylgalactosaminyltransferase 1
NM_025559,1810046J19Rik,0.948473979998493,0.999999999990223,568.0,227.0,-1.31939482814184,171.0,-1.72602008760448,209.0,-1.43803932464045,0.845251149256389,0.431602090533021,97.2353851070886,113.715772600281,131.144328592528,85.3689484629189,90.9821666869,70.1032962583,90.9821666869,-0.375629840057,protein C17orf37 homolog
NM_026417,Yipf4,0.000147952913345683,0.0143695777631491,405.0,2381.0,2.55262178067893,2466.0,2.60320608311494,2362.0,2.54106799678867,0.844764851595955,0.800666041478242,65.8540268536906,41.4654966884742,114.711466366055,40.2171978128438,25.3997330687,24.7447717377,25.3997330687,-0.0375398578956,protein YIPF4
NM_030013,Cyp20a1,0.00558809872343279,0.117726836859324,264.0,714.0,1.43195088221519,802.0,1.59940762806675,913.0,1.7862018056075,0.843819761899839,0.37979174872331,53.4240113695117,27.1131679693988,69.5128672585611,19.6559443450952,30.0350184055,21.8475886483,30.0350184055,-0.457378504418,cytochrome P450 20A1
NM_010094,Lefty1,0.924934644703699,0.999999999990223,1683.0,767.0,-1.13271392234523,636.0,-1.40252686081009,568.0,-1.56539158075981,0.841723183783465,0.0125330944594192,175.35932239253,106.056141678278,176.889354050429,59.6931826143977,117.763044963,66.1368442816,117.763044963,-0.831405598115,left-right determination factor 1 precursor
NM_177389,Mia3,0.000507092105318962,0.0296620069560154,1465.0,6458.0,2.13942571675457,6516.0,2.15232289148258,7055.0,2.2669654574237,0.840634456841238,0.747694457319364,70.758640837718,37.6961574812707,118.811352967122,35.3442976110963,36.0586359536,33.5281155818,36.0586359536,-0.104672317782,melanoma inhibitory activity protein 3 precursor
NM_016689,Aqp3,0.84440894670392,0.999999999990223,306.0,160.0,-0.931177967255562,148.0,-1.04292632490801,134.0,-1.18527924831934,0.839892928950289,2.21253837362546,98.3334387344879,19.3139643676916,455.765706120986,50.012536126512,17.3764823608,44.1104956903,17.3764823608,1.33897407931,aquaporin-3
NM_027400,Lman1,0.0124887039130862,0.189889077660287,1650.0,4015.0,1.28241914903751,4247.0,1.36344364589089,4609.0,1.48142663040344,0.838981814087961,0.668713317063109,260.83821819176,76.9344657095769,414.642669422061,68.3699114068607,59.705463021,52.9261151593,59.705463021,-0.173574219116,protein ERGIC-53 precursor
NM_053262,Hsd17b11,0.000535865513192512,0.0309928958332411,498.0,2082.0,2.06155111870338,2002.0,2.00505070047544,2758.0,2.46703373601601,0.838506966340229,0.561925637664377,78.6235636380781,40.1186221555378,116.067116902333,33.1197258250789,35.8258671886,31.0049322457,35.8258671886,-0.207879617573,estradiol 17-beta-dehydrogenase 11
